movieId,title,author,date,views,likes,link
67f4fdfebda6e4a3b703e0f0,"Super speed, magnetic levitation and the vision behind the hyperloop",Josh Giegel,August 2021,1300000,39000,https://ted.com/talks/josh_giegel_super_speed_magnetic_levitation_and_the_vision_behind_the_hyperloop
67f4fdfebda6e4a3b703e0f1,What working parents really need from workplaces,Angela Garbes,November 2021,1200000,36000,https://ted.com/talks/angela_garbes_what_working_parents_really_need_from_workplaces
67f4fdfebda6e4a3b703e0f2,The creative power of your intuition,Bozoma Saint John,August 2021,1400000,42000,https://ted.com/talks/bozoma_saint_john_the_creative_power_of_your_intuition
67f4fdfebda6e4a3b703e0f3,Are locust plagues unstoppable?,Jeffrey A. Lockwood,November 2021,475000,14000,https://ted.com/talks/jeffrey_a_lockwood_are_locust_plagues_unstoppable
67f4fdfebda6e4a3b703e0f4,A tailored history of who wears what — and why,Richard Thompson Ford,September 2021,1300000,39000,https://ted.com/talks/richard_thompson_ford_a_tailored_history_of_who_wears_what_and_why
67f4fdfebda6e4a3b703e0f5,The problem of vaccine spoilage — and a smart sensor to help,Nithya Ramanathan,August 2021,1400000,42000,https://ted.com/talks/nithya_ramanathan_the_problem_of_vaccine_spoilage_and_a_smart_sensor_to_help
67f4fdfebda6e4a3b703e0f6,"How daylight saving time affects our bodies, minds — and world",Matt Walker,November 2021,368000,11000,https://ted.com/talks/matt_walker_how_daylight_saving_time_affects_our_bodies_minds_and_world
67f4fdfebda6e4a3b703e0f7,How to make radical climate action the new normal,Al Gore,October 2021,1500000,47000,https://ted.com/talks/al_gore_how_to_make_radical_climate_action_the_new_normal
67f4fdfebda6e4a3b703e0f8,"How to get better at video games, according to babies",Brian Christian,November 2021,486000,14000,https://ted.com/talks/brian_christian_how_to_get_better_at_video_games_according_to_babies
67f4fdfebda6e4a3b703e0f9,What we miss when we focus on the average,Mona Chalabi,November 2021,355000,10000,https://ted.com/talks/mona_chalabi_what_we_miss_when_we_focus_on_the_average
67f4fdfebda6e4a3b703e0fa,3 rules to help you build a successful business,Julissa Prado,November 2021,1400000,42000,https://ted.com/talks/julissa_prado_3_rules_to_help_you_build_a_successful_business
67f4fdfebda6e4a3b703e0fb,What is COP26?,Countdown,October 2021,256000,7700,https://ted.com/talks/countdown_what_is_cop26
67f4fdfebda6e4a3b703e0fc,Countdown Global Livestream 2021,TED,October 2021,6100000,183000,https://ted.com/talks/ted_countdown_global_livestream_2021
67f4fdfebda6e4a3b703e0fd,The 55 gigaton challenge,Countdown,October 2021,269000,8000,https://ted.com/talks/countdown_the_55_gigaton_challenge
67f4fdfebda6e4a3b703e0fe,The haunting truth of ghost stories,Coya Paz Brownrigg,May 2021,1100000,33000,https://ted.com/talks/coya_paz_brownrigg_the_haunting_truth_of_ghost_stories
67f4fdfebda6e4a3b703e0ff,A new perspective on the journey to net-zero,Amina J. Mohammed,October 2021,1300000,41000,https://ted.com/talks/amina_j_mohammed_a_new_perspective_on_the_journey_to_net_zero
67f4fdfebda6e4a3b703e100,The fastest way to slow climate change now,Ilissa Ocko,October 2021,1500000,46000,https://ted.com/talks/ilissa_ocko_the_fastest_way_to_slow_climate_change_now
67f4fdfebda6e4a3b703e101,AI isn't as smart as you think — but it could be,Jeff Dean,August 2021,1400000,42000,https://ted.com/talks/jeff_dean_ai_isn_t_as_smart_as_you_think_but_it_could_be
67f4fdfebda6e4a3b703e102,"The Norse myth that inspired ""The Lord of the Rings""",Iseult Gillespie,October 2021,1500000,45000,https://ted.com/talks/iseult_gillespie_the_norse_myth_that_inspired_the_lord_of_the_rings
67f4fdfebda6e4a3b703e103,How to turn around a city,Irma L. Olguin Jr.,August 2021,1200000,38000,https://ted.com/talks/irma_l_olguin_jr_how_to_turn_around_a_city
67f4fdfebda6e4a3b703e104,Stuck in the gig economy? Try platform co-ops instead,Trebor Scholz,August 2021,1300000,41000,https://ted.com/talks/trebor_scholz_stuck_in_the_gig_economy_try_platform_co_ops_instead
67f4fdfebda6e4a3b703e105,"""The [Uncertain] Four Seasons""",AKQA and Jung von Matt,October 2021,5300,161,https://ted.com/talks/akqa_and_jung_von_matt_the_uncertain_four_seasons
67f4fdfebda6e4a3b703e106,The surprisingly long history of electric cars,Daniel Sperling and Gil Tal,October 2021,367000,11000,https://ted.com/talks/daniel_sperling_and_gil_tal_the_surprisingly_long_history_of_electric_cars
67f4fdfebda6e4a3b703e107,Can China achieve its ambitious climate pledges?,Hongqiao Liu,October 2021,1300000,39000,https://ted.com/talks/hongqiao_liu_can_china_achieve_its_ambitious_climate_pledges
67f4fdfebda6e4a3b703e108,Do 9 out of 10 dentists really recommend that toothpaste?,Mona Chalabi,October 2021,154000,4600,https://ted.com/talks/mona_chalabi_do_9_out_of_10_dentists_really_recommend_that_toothpaste
67f4fdfebda6e4a3b703e109,What to expect from COP26,Countdown Summit,October 2021,28000,854,https://ted.com/talks/countdown_summit_what_to_expect_from_cop26
67f4fdfebda6e4a3b703e10a,Visions for the future,Kai-Fu Lee and Chen Qiufan,September 2021,1100000,33000,https://ted.com/talks/kai_fu_lee_and_chen_qiufan_visions_for_the_future
67f4fdfebda6e4a3b703e10b,How to reduce bias in your workplace,Kim Scott and Trier Bryant,October 2021,1100000,34000,https://ted.com/talks/kim_scott_and_trier_bryant_how_to_reduce_bias_in_your_workplace
67f4fdfebda6e4a3b703e10c,3 tips for leaders to get the future of work right ,Debbie Lovich,September 2021,1400000,43000,https://ted.com/talks/debbie_lovich_3_tips_for_leaders_to_get_the_future_of_work_right
67f4fdfebda6e4a3b703e10d,How your nature photos can help protect wild animals,Tanya Berger-Wolf,March 2016,1200000,36000,https://ted.com/talks/tanya_berger_wolf_how_your_nature_photos_can_help_protect_wild_animals
67f4fdfebda6e4a3b703e10e,"Why is this 2,500 year old shipwreck so well-preserved?",Helen Farr and Jon Adams,October 2021,414000,12000,https://ted.com/talks/helen_farr_and_jon_adams_why_is_this_2_500_year_old_shipwreck_so_well_preserved
67f4fdfebda6e4a3b703e10f,A close-to-home solution for accessible childcare,Chris Bennett,August 2021,1400000,43000,https://ted.com/talks/chris_bennett_a_close_to_home_solution_for_accessible_childcare
67f4fdfebda6e4a3b703e110,What makes a friendship last? ,Mona Chalabi,October 2021,286000,8500,https://ted.com/talks/mona_chalabi_what_makes_a_friendship_last
67f4fdfebda6e4a3b703e111,How much clean electricity do we really need?,Solomon Goldstein-Rose,October 2021,1400000,42000,https://ted.com/talks/solomon_goldstein_rose_how_much_clean_electricity_do_we_really_need
67f4fdfebda6e4a3b703e112,Can you solve the risky disk riddle?,James Tanton,October 2021,578000,17000,https://ted.com/talks/james_tanton_can_you_solve_the_risky_disk_riddle
67f4fdfebda6e4a3b703e113,How we could eat real meat without harming animals,Isha Datar,August 2021,1700000,51000,https://ted.com/talks/isha_datar_how_we_could_eat_real_meat_without_harming_animals
67f4fdfebda6e4a3b703e114,How long does it take to get over a breakup?,Mona Chalabi,October 2021,310000,9300,https://ted.com/talks/mona_chalabi_how_long_does_it_take_to_get_over_a_breakup
67f4fdfebda6e4a3b703e115,The small business hustle,The Hartford,October 2021,132000,3900,https://ted.com/talks/the_hartford_the_small_business_hustle
67f4fdfebda6e4a3b703e116,Why don't we cover the desert with solar panels?,Dan Kwartler,October 2021,2800000,86000,https://ted.com/talks/dan_kwartler_why_don_t_we_cover_the_desert_with_solar_panels
67f4fdfebda6e4a3b703e117,Why paternity leave benefits everyone,Shu Matsuo Post,October 2021,1100000,34000,https://ted.com/talks/shu_matsuo_post_why_paternity_leave_benefits_everyone
67f4fdfebda6e4a3b703e118,Introducing: Am I Normal? with Mona Chalabi,TED Audio Collective,October 2021,1000000,32000,https://ted.com/talks/ted_audio_collective_introducing_am_i_normal_with_mona_chalabi
67f4fdfebda6e4a3b703e119,The bad math of the fossil fuel industry,Tzeporah Berman,October 2021,1500000,46000,https://ted.com/talks/tzeporah_berman_the_bad_math_of_the_fossil_fuel_industry
67f4fdfebda6e4a3b703e11a,Decarbonizing fossil fuels,Countdown Summit,October 2021,62000,1800,https://ted.com/talks/countdown_summit_decarbonizing_fossil_fuels
67f4fdfebda6e4a3b703e11b,Can love and independence coexist?,Tanya Boucicaut,October 2021,310000,9300,https://ted.com/talks/tanya_boucicaut_can_love_and_independence_coexist
67f4fdfebda6e4a3b703e11c,Why skin disease is often misdiagnosed in darker skin tones,Jenna C. Lester,August 2021,1300000,39000,https://ted.com/talks/jenna_c_lester_why_skin_disease_is_often_misdiagnosed_in_darker_skin_tones
67f4fdfebda6e4a3b703e11d,What you discover when you really listen,Hrishikesh Hirway,August 2021,1700000,51000,https://ted.com/talks/hrishikesh_hirway_what_you_discover_when_you_really_listen
67f4fdfebda6e4a3b703e11e,The billion-dollar campaign to electrify transport,Monica Araya,October 2021,1300000,41000,https://ted.com/talks/monica_araya_the_billion_dollar_campaign_to_electrify_transport
67f4fdfebda6e4a3b703e11f,A roadmap for young changemakers,Melati Wijsen,October 2021,1500000,45000,https://ted.com/talks/melati_wijsen_a_roadmap_for_young_changemakers
67f4fdfebda6e4a3b703e120,¿Por qué nos cuesta mirarnos al espejo? | Andrea Vilallonga | TEDxTarragona,Andrea Vilallonga,May 2017,1600000,50000,https://ted.com/talks/andrea_vilallonga_desarrollar_nuestro_capital_erotico
67f4fdfebda6e4a3b703e121,Where will you be able to live in 20 years?,Carol Farbotko and Ingrid Boas,October 2021,498000,14000,https://ted.com/talks/carol_farbotko_and_ingrid_boas_where_will_you_be_able_to_live_in_20_years
67f4fdfebda6e4a3b703e122,Relief to recovery,monday.com,October 2021,6000,181,https://ted.com/talks/monday_com_relief_to_recovery
67f4fdfebda6e4a3b703e123,5 tips for dealing with meeting overload,Cindy Solomon,October 2021,1500000,46000,https://ted.com/talks/cindy_solomon_5_tips_for_dealing_with_meeting_overload
67f4fdfebda6e4a3b703e124,How humanity doubled life expectancy in a century,Steven Johnson,August 2021,1800000,55000,https://ted.com/talks/steven_johnson_how_humanity_doubled_life_expectancy_in_a_century
67f4fdfebda6e4a3b703e125,What happened to the lost Kingdom of Kush?,Geoff Emberling,October 2021,732000,21000,https://ted.com/talks/geoff_emberling_what_happened_to_the_lost_kingdom_of_kush
67f4fdfebda6e4a3b703e126,A more accurate way to calculate emissions,Charlotte Degot,September 2021,1400000,43000,https://ted.com/talks/charlotte_degot_a_more_accurate_way_to_calculate_emissions
67f4fdfebda6e4a3b703e127,The brain science of obesity,Mads Tang-Christensen,September 2021,1700000,52000,https://ted.com/talks/mads_tang_christensen_the_brain_science_of_obesity
67f4fdfebda6e4a3b703e128,The genes you don't get from your parents (but can't live without),Devin Shuman,October 2021,1500000,47000,https://ted.com/talks/devin_shuman_the_genes_you_don_t_get_from_your_parents_but_can_t_live_without
67f4fdfebda6e4a3b703e129,How NFTs are building the internet of the future,Kayvon Tehranian,August 2021,1700000,52000,https://ted.com/talks/kayvon_tehranian_how_nfts_are_building_the_internet_of_the_future
67f4fdfebda6e4a3b703e12a,Want to truly succeed? Lift others up while you climb,Amber Hikes,October 2021,1700000,52000,https://ted.com/talks/amber_hikes_want_to_truly_succeed_lift_others_up_while_you_climb
67f4fdfebda6e4a3b703e12b,3 ways community creates a healthy life,Olivia Affuso,September 2021,1400000,44000,https://ted.com/talks/olivia_affuso_3_ways_community_creates_a_healthy_life
67f4fdfebda6e4a3b703e12c,Ancient Greece's greatest popstar,Diane J. Rayor,September 2021,298000,8900,https://ted.com/talks/diane_j_rayor_ancient_greece_s_greatest_popstar
67f4fdfebda6e4a3b703e12d,The Black history of twerking — and how it taught me self-love, Lizzo,August 2021,1700000,52000,https://ted.com/talks/lizzo_the_black_history_of_twerking_and_how_it_taught_me_self_love
67f4fdfebda6e4a3b703e12e,Why the passport needs an upgrade,Karoli Hindriks,August 2021,1500000,46000,https://ted.com/talks/karoli_hindriks_why_the_passport_needs_an_upgrade
67f4fdfebda6e4a3b703e12f,How employers steal from workers — and get away with it,Rebecca Galemba,March 2021,1500000,47000,https://ted.com/talks/rebecca_galemba_how_employers_steal_from_workers_and_get_away_with_it_jan_2021
67f4fdfebda6e4a3b703e130,The forgotten queen of Egypt,Abdallah Ewis,September 2021,842000,25000,https://ted.com/talks/abdallah_ewis_the_forgotten_queen_of_egypt
67f4fdfebda6e4a3b703e131,3 rules for better work-life balance,Ashley Whillans,September 2021,2600000,79000,https://ted.com/talks/ashley_whillans_3_rules_for_better_work_life_balance
67f4fdfebda6e4a3b703e132,Could you recover from illness ... using your own stem cells?,Nabiha Saklayen,August 2021,1800000,55000,https://ted.com/talks/nabiha_saklayen_could_you_recover_from_illness_using_your_own_stem_cells
67f4fdfebda6e4a3b703e133,Can you solve the rogue submarine riddle? Difficulty level: Master,Alex Rosenthal,September 2021,735000,22000,https://ted.com/talks/alex_rosenthal_can_you_solve_the_rogue_submarine_riddle_difficulty_level_master
67f4fdfebda6e4a3b703e134,The art of paying attention,Wendy MacNaughton,August 2021,2000000,62000,https://ted.com/talks/wendy_macnaughton_the_art_of_paying_attention
67f4fdfebda6e4a3b703e135,The intended consequences of helping nature thrive,Ryan Phelan,August 2021,1500000,47000,https://ted.com/talks/ryan_phelan_the_intended_consequences_of_helping_nature_thrive
67f4fdfebda6e4a3b703e136,The secrets of the world's most famous symphony,Hanako Sawada,September 2021,1100000,34000,https://ted.com/talks/hanako_sawada_the_secrets_of_the_world_s_most_famous_symphony
67f4fdfebda6e4a3b703e137,The link between inequality and anxiety,Richard Wilkinson,September 2021,1600000,49000,https://ted.com/talks/richard_wilkinson_the_link_between_inequality_and_anxiety
67f4fdfebda6e4a3b703e138,Planet City — a sci-fi vision of an astonishing regenerative future,Liam Young,August 2021,1600000,50000,https://ted.com/talks/liam_young_planet_city_a_sci_fi_vision_of_an_astonishing_regenerative_future
67f4fdfebda6e4a3b703e139,The untapped energy source that could power the planet,Jamie C. Beard,August 2021,1800000,56000,https://ted.com/talks/jamie_c_beard_the_untapped_energy_source_that_could_power_the_planet
67f4fdfebda6e4a3b703e13a,You could have a secret twin (but not the way you think),Kayla Mandel Sheets,September 2021,2100000,63000,https://ted.com/talks/kayla_mandel_sheets_you_could_have_a_secret_twin_but_not_the_way_you_think
67f4fdfebda6e4a3b703e13b,An NFL quarterback on overcoming setbacks and self-doubt,Alex Smith,August 2021,2000000,60000,https://ted.com/talks/alex_smith_an_nfl_quarterback_on_overcoming_setbacks_and_self_doubt
67f4fdfebda6e4a3b703e13c,The trans story includes you,Nicole Maines,April 2016,1600000,48000,https://ted.com/talks/nicole_maines_the_trans_story_includes_you
67f4fdfebda6e4a3b703e13d,The inaccurate link between body ideals and health,Nancy N. Chen,September 2021,1700000,53000,https://ted.com/talks/nancy_n_chen_the_inaccurate_link_between_body_ideals_and_health
67f4fdfebda6e4a3b703e13e,"Earth's mysterious red glow, explained",Zoe Pierrat,September 2021,583000,17000,https://ted.com/talks/zoe_pierrat_earth_s_mysterious_red_glow_explained
67f4fdfebda6e4a3b703e13f,A smart bra for better heart health,Alicia Chong Rodriguez,August 2021,1500000,47000,https://ted.com/talks/alicia_chong_rodriguez_a_smart_bra_for_better_heart_health
67f4fdfebda6e4a3b703e140,Life-altering questions about the end of the universe,Katie Mack,July 2021,1800000,55000,https://ted.com/talks/katie_mack_life_altering_questions_about_the_end_of_the_universe
67f4fdfebda6e4a3b703e141,What makes a language... a language?,Martin Hilpert,September 2021,655000,19000,https://ted.com/talks/martin_hilpert_what_makes_a_language_a_language
67f4fdfebda6e4a3b703e142,The big myth of government deficits,Stephanie Kelton,August 2021,1700000,53000,https://ted.com/talks/stephanie_kelton_the_big_myth_of_government_deficits
67f4fdfebda6e4a3b703e143,A sci-fi vision of life in 2041,Chen Qiufan,July 2021,1800000,54000,https://ted.com/talks/chen_qiufan_a_sci_fi_vision_of_life_in_2041
67f4fdfebda6e4a3b703e144,The rise and fall of the Lakota Empire ,Pekka Hämäläinen,September 2021,474000,14000,https://ted.com/talks/pekka_hamalainen_the_rise_and_fall_of_the_lakota_empire
67f4fdfebda6e4a3b703e145,How to stop languishing and start finding flow,Adam Grant,August 2021,2600000,80000,https://ted.com/talks/adam_grant_how_to_stop_languishing_and_start_finding_flow
67f4fdfebda6e4a3b703e146,A new way to restore Earth's biodiversity — from the air,Susan Graham,August 2021,480000,14000,https://ted.com/talks/susan_graham_a_new_way_to_restore_earth_s_biodiversity_from_the_air
67f4fdfebda6e4a3b703e147,"What is MSG, and is it actually bad for you?",Sarah E. Tracy,September 2021,2100000,64000,https://ted.com/talks/sarah_e_tracy_what_is_msg_and_is_it_actually_bad_for_you
67f4fdfebda6e4a3b703e148,The state of the climate crisis in 2021,Climate Action Tracker,August 2021,422000,12000,https://ted.com/talks/climate_action_tracker_the_state_of_the_climate_crisis_in_2021
67f4fdfebda6e4a3b703e149,A taste of Mexico's ancient chocolate-making tradition,Germán Santillán,August 2021,1600000,48000,https://ted.com/talks/german_santillan_a_taste_of_mexico_s_ancient_chocolate_making_tradition
67f4fdfebda6e4a3b703e14a,The infamous overpopulation bet: Simon vs. Ehrlich,Soraya Field Fiorio,August 2021,518000,15000,https://ted.com/talks/soraya_field_fiorio_the_infamous_overpopulation_bet_simon_vs_ehrlich
67f4fdfebda6e4a3b703e14b,How music can help you find peace after loss,Steven Sharp Nelson,September 2020,1500000,47000,https://ted.com/talks/steven_sharp_nelson_how_music_can_help_you_find_peace_after_loss
67f4fdfebda6e4a3b703e14c,A future with fewer cars,Freeman H. Shen,August 2021,1600000,48000,https://ted.com/talks/freeman_h_shen_a_future_with_fewer_cars
67f4fdfebda6e4a3b703e14d,Is this the most successful animal ever?,Nigel Hughes,August 2021,458000,13000,https://ted.com/talks/nigel_hughes_is_this_the_most_successful_animal_ever
67f4fdfebda6e4a3b703e14e,How we can detect pretty much anything,Hélène Morlon and Anna Papadopoulou,August 2021,313000,9400,https://ted.com/talks/helene_morlon_and_anna_papadopoulou_how_we_can_detect_pretty_much_anything
67f4fdfebda6e4a3b703e14f,Can you outsmart the slippery slope fallacy?,Elizabeth Cox,August 2021,649000,19000,https://ted.com/talks/elizabeth_cox_can_you_outsmart_the_slippery_slope_fallacy
67f4fdfebda6e4a3b703e150,How the COVID-19 vaccines were created so quickly,Kaitlyn Sadtler and Elizabeth Wayne,August 2021,1300000,41000,https://ted.com/talks/kaitlyn_sadtler_and_elizabeth_wayne_how_the_covid_19_vaccines_were_created_so_quickly
67f4fdfebda6e4a3b703e151,The secret society of the Great Dismal Swamp,Dan Sayers,August 2021,273000,8200,https://ted.com/talks/dan_sayers_the_secret_society_of_the_great_dismal_swamp
67f4fdfebda6e4a3b703e152,"Walk with Little Amal, a theatrical journey celebrating the refugee experience",Amir Nizar Zuabi,August 2021,1600000,50000,https://ted.com/talks/amir_nizar_zuabi_walk_with_little_amal_a_theatrical_journey_celebrating_the_refugee_experience
67f4fdfebda6e4a3b703e153,How COVID-19 reshaped US cities,Kevin J. Krizek,March 2021,1500000,46000,https://ted.com/talks/kevin_j_krizek_how_covid_19_reshaped_us_cities
67f4fdfebda6e4a3b703e154,Can you solve the giant spider riddle?,Dan Finkel,August 2021,2200000,67000,https://ted.com/talks/dan_finkel_can_you_solve_the_giant_spider_riddle
67f4fdfebda6e4a3b703e155,An interactive map to track (and end) pollution in China,Ma Jun,August 2021,1800000,56000,https://ted.com/talks/ma_jun_an_interactive_map_to_track_and_end_pollution_in_china
67f4fdfebda6e4a3b703e156,Why are stolen African artifacts still in Western museums?,Jim Chuchu,July 2021,1600000,48000,https://ted.com/talks/jim_chuchu_why_are_stolen_african_artifacts_still_in_western_museums
67f4fdfebda6e4a3b703e157,The fingerprints of life beyond Earth,Clara Sousa-Silva,July 2021,1800000,55000,https://ted.com/talks/clara_sousa_silva_the_fingerprints_of_life_beyond_earth
67f4fdfebda6e4a3b703e158,"The method that can ""prove"" almost anything",James A. Smith,August 2021,776000,23000,https://ted.com/talks/james_a_smith_the_method_that_can_prove_almost_anything
67f4fdfebda6e4a3b703e159,The tiny balls of fat that could revolutionize medicine,Kathryn A. Whitehead,August 2021,1800000,55000,https://ted.com/talks/kathryn_a_whitehead_the_tiny_balls_of_fat_that_could_revolutionize_medicine
67f4fdfebda6e4a3b703e15a,Don't call people out — call them in,Loretta J. Ross,August 2021,1800000,55000,https://ted.com/talks/loretta_j_ross_don_t_call_people_out_call_them_in
67f4fdfebda6e4a3b703e15b,"What causes seizures, and how can we treat them?",Christopher E. Gaw,August 2021,482000,14000,https://ted.com/talks/christopher_e_gaw_what_causes_seizures_and_how_can_we_treat_them
67f4fdfebda6e4a3b703e15c,Meet the scientist couple driving an mRNA vaccine revolution,Uğur Şahin and Özlem Türeci,August 2021,2100000,63000,https://ted.com/talks/ugur_sahin_and_ozlem_tureci_meet_the_scientist_couple_driving_an_mrna_vaccine_revolution
67f4fdfebda6e4a3b703e15d,Remembering climate change ... a message from the year 2071,Kim Stanley Robinson,July 2021,1600000,50000,https://ted.com/talks/kim_stanley_robinson_remembering_climate_change_a_message_from_the_year_2071
67f4fdfebda6e4a3b703e15e,The informal settlements reshaping the world ,Jota Samper,September 2020,1600000,49000,https://ted.com/talks/jota_samper_the_informal_settlements_reshaping_the_world
67f4fdfebda6e4a3b703e15f,Iceland's superpowered underground volcanoes,Jean-Baptiste P. Koehl,July 2021,425000,12000,https://ted.com/talks/jean_baptiste_p_koehl_iceland_s_superpowered_underground_volcanoes
67f4fdfebda6e4a3b703e160,"The radical, revolutionary resilience of Black joy",Miracle Jones,April 2021,1500000,46000,https://ted.com/talks/miracle_jones_the_radical_revolutionary_resilience_of_black_joy
67f4fdfebda6e4a3b703e161,A year in the life of one of Earth's weirdest animals,Gilad Bino,July 2021,732000,21000,https://ted.com/talks/gilad_bino_a_year_in_the_life_of_one_of_earth_s_weirdest_animals
67f4fdfebda6e4a3b703e162,3 rules for a zero-carbon world,Nigel Topping,July 2021,1600000,49000,https://ted.com/talks/nigel_topping_3_rules_for_a_zero_carbon_world
67f4fdfebda6e4a3b703e163,The ancient origins of the Olympics,Armand D'Angour,September 2015,3600000,110000,https://ted.com/talks/armand_d_angour_the_ancient_origins_of_the_olympics
67f4fdfebda6e4a3b703e164,The rise and fall of the Kingdom of Man,Andrew McDonald,July 2021,920000,27000,https://ted.com/talks/andrew_mcdonald_the_rise_and_fall_of_the_kingdom_of_man
67f4fdfebda6e4a3b703e165,"Are wild animals really ""wild""?",Emma Marris,June 2021,1400000,43000,https://ted.com/talks/emma_marris_are_wild_animals_really_wild
67f4fdfebda6e4a3b703e166,How every child can thrive by five,Molly Wright,July 2021,5900000,177000,https://ted.com/talks/molly_wright_how_every_child_can_thrive_by_five
67f4fdfebda6e4a3b703e167,The paradox at the heart of mathematics: Gödel's Incompleteness Theorem,Marcus du Sautoy,July 2021,2000000,61000,https://ted.com/talks/marcus_du_sautoy_the_paradox_at_the_heart_of_mathematics_godel_s_incompleteness_theorem
67f4fdfebda6e4a3b703e168,The (de)colonizing of beauty,Sasha Sarago,November 2020,1600000,48000,https://ted.com/talks/sasha_sarago_the_de_colonizing_of_beauty
67f4fdfebda6e4a3b703e169,Why COP26 is our best chance for a greener future,Alok Sharma,July 2021,1600000,48000,https://ted.com/talks/alok_sharma_why_cop26_is_our_best_chance_for_a_greener_future
67f4fdfebda6e4a3b703e16a,3 myths about racism that keep the US from progress,Candis Watts Smith,February 2020,1800000,55000,https://ted.com/talks/candis_watts_smith_3_myths_about_racism_that_keep_the_us_from_progress
67f4fdfebda6e4a3b703e16b,How do governments create money out of thin air?,Jonathan Smith,July 2021,781000,23000,https://ted.com/talks/jonathan_smith_how_do_governments_create_money_out_of_thin_air
67f4fdfebda6e4a3b703e16c,The missing 96 percent of the universe,Claire Malone,February 2021,1800000,55000,https://ted.com/talks/claire_malone_the_missing_96_percent_of_the_universe
67f4fdfebda6e4a3b703e16d,The most notorious scientific feud in history,Lukas Rieppel,July 2021,1000000,30000,https://ted.com/talks/lukas_rieppel_the_most_notorious_scientific_feud_in_history
67f4fdfebda6e4a3b703e16e,The link between menopause and gender inequity at work,Andrea Berchowitz,July 2021,1600000,48000,https://ted.com/talks/andrea_berchowitz_the_link_between_menopause_and_gender_inequity_at_work
67f4fdfebda6e4a3b703e16f,Documentary films that explore trauma — and make space for healing,Almudena Toral,May 2021,1700000,52000,https://ted.com/talks/almudena_toral_documentary_films_that_explore_trauma_and_make_space_for_healing
67f4fdfebda6e4a3b703e170,History's deadliest king,Georges Nzongola-Ntalaja,July 2021,1100000,33000,https://ted.com/talks/georges_nzongola_ntalaja_history_s_deadliest_king
67f4fdfebda6e4a3b703e171,A cleanse won't detox your body — but here's what will,Jen Gunter,July 2021,2700000,82000,https://ted.com/talks/jen_gunter_a_cleanse_won_t_detox_your_body_but_here_s_what_will
67f4fdfebda6e4a3b703e172,What should humans take to space (and leave behind)?,Jorge Mañes Rubio,May 2021,1500000,47000,https://ted.com/talks/jorge_manes_rubio_what_should_humans_take_to_space_and_leave_behind
67f4fdfebda6e4a3b703e173,Could we build a wooden skyscraper?,Stefan Al,July 2021,1200000,38000,https://ted.com/talks/stefan_al_could_we_build_a_wooden_skyscraper
67f4fdfebda6e4a3b703e174,Why aren't there more Native American restaurants?,Sean Sherman,August 2020,1900000,58000,https://ted.com/talks/sean_sherman_why_aren_t_there_more_native_american_restaurants
67f4fdfebda6e4a3b703e175,How music streaming transformed songwriting,Björn Ulvaeus,April 2021,1700000,53000,https://ted.com/talks/bjorn_ulvaeus_how_music_streaming_transformed_songwriting
67f4fdfebda6e4a3b703e176,What's normal anxiety — and what's an anxiety disorder?,Jen Gunter,July 2021,1700000,52000,https://ted.com/talks/jen_gunter_what_s_normal_anxiety_and_what_s_an_anxiety_disorder
67f4fdfebda6e4a3b703e177,The dark history of the Chinese Exclusion Act,Robert Chang,July 2021,722000,21000,https://ted.com/talks/robert_chang_the_dark_history_of_the_chinese_exclusion_act
67f4fdfebda6e4a3b703e178,"What if we saw climate change as an amazing challenge, not a burden?",Laura Tenenbaum,May 2016,47000,1400,https://ted.com/talks/laura_tenenbaum_what_if_we_saw_climate_change_as_an_amazing_challenge_not_a_burden
67f4fdfebda6e4a3b703e179,The infinite alchemy of storytelling,Zahra Al-Mahdi,May 2021,1600000,49000,https://ted.com/talks/zahra_al_mahdi_the_infinite_alchemy_of_storytelling
67f4fdfebda6e4a3b703e17a,How to turn grit into a lifelong habit | Angela Duckworth,The TED Interview,July 2021,1500000,45000,https://ted.com/talks/the_ted_interview_how_to_turn_grit_into_a_lifelong_habit_angela_duckworth
67f4fdfebda6e4a3b703e17b,Why we're more honest with machines than people,Anne Scherer,November 2020,1800000,54000,https://ted.com/talks/anne_scherer_why_we_re_more_honest_with_machines_than_people
67f4fdfebda6e4a3b703e17c,"Real-life ""Alien"" jaws",Darien Satterfield,June 2021,289000,8600,https://ted.com/talks/darien_satterfield_real_life_alien_jaws
67f4fdfebda6e4a3b703e17d,"How one person saved over 2,000 children from the Nazis",Iseult Gillespie,June 2021,1200000,36000,https://ted.com/talks/iseult_gillespie_how_one_person_saved_over_2_000_children_from_the_nazis
67f4fdfebda6e4a3b703e17e,How to heat your home without hurting the planet,Kathy Hannun,May 2021,1500000,47000,https://ted.com/talks/kathy_hannun_how_to_heat_your_home_without_hurting_the_planet
67f4fdfebda6e4a3b703e17f,What to do when climate change feels unstoppable,Clover Hogan,February 2021,1800000,55000,https://ted.com/talks/clover_hogan_what_to_do_when_climate_change_feels_unstoppable
67f4fdfebda6e4a3b703e180,Can you cheat death by solving this riddle?,Shravan S K,June 2021,3300000,101000,https://ted.com/talks/shravan_s_k_can_you_cheat_death_by_solving_this_riddle
67f4fdfebda6e4a3b703e181,5 skin health myths to stop believing now,Jen Gunter,June 2021,1000000,30000,https://ted.com/talks/jen_gunter_5_skin_health_myths_to_stop_believing_now
